id:ID,label,name,normalized_name,source_file,:LABEL
PROD_11F3CC60DC98,Product,SEED平台）,seed平台）,company-info_with_url.xlsx,Product
PROD_CAEE16D9B81F,Product,产品管线包括小麦,产品管线包括小麦,company-info_with_url.xlsx,Product
PROD_FA4DF92BEDB7,Product,大豆,大豆,company-info_with_url.xlsx,Product
PROD_BA8F7662123B,Product,水稻,水稻,company-info_with_url.xlsx,Product
PROD_2FF31D7A98DF,Product,玉米,玉米,company-info_with_url.xlsx,Product
PROD_5A352FCF8697,Product,果蔬等作物的基因编辑育种,果蔬等作物的基因编辑育种,company-info_with_url.xlsx,Product
CAP_257E77967300,Capability,SEEDIT™技术平台（,seedit™技术平台（,company-info_with_url.xlsx,Capability
IND_825443AA26B5,Industry,农业（基因编辑育种）,农业（基因编辑育种）,company-info_with_url.xlsx,Industry
PROD_500A6207230D,Product,GI-001（针对DLBCL适应症）和GI-002（针对MM适应症）,gi-001（针对dlbcl适应症）和gi-002（针对mm适应症）,company-info_with_url.xlsx,Product
CAP_9ACBF63A6D30,Capability,体内CAR-T细胞疗法技术平台,体内car-t细胞疗法技术平台,company-info_with_url.xlsx,Capability
CAP_514EBD98B8D7,Capability,包括降低抗原遮蔽效应平台,包括降低抗原遮蔽效应平台,company-info_with_url.xlsx,Capability
CAP_7F32665DA87B,Capability,囊膜蛋白改造平台,囊膜蛋白改造平台,company-info_with_url.xlsx,Capability
CAP_00E854AF1281,Capability,绝缘子安全性平台,绝缘子安全性平台,company-info_with_url.xlsx,Capability
CAP_7E54DFB5D70A,Capability,高效瞬时递送平台。具体管线,高效瞬时递送平台。具体管线,company-info_with_url.xlsx,Capability
IND_336A3BF15E86,Industry,具体为细胞和基因治疗（CGT）领域,具体为细胞和基因治疗（cgt）领域,company-info_with_url.xlsx,Industry
IND_8FE71327DA54,Industry,聚焦于CAR-T细胞疗法。,聚焦于car-t细胞疗法。,company-info_with_url.xlsx,Industry
SCN_9EFEEC49C8F4,Scenario,针对血液瘤（如弥漫大B细胞淋巴瘤DLBCL,针对血液瘤（如弥漫大b细胞淋巴瘤dlbcl,company-info_with_url.xlsx,Scenario
SCN_4249FF28CFEE,Scenario,多发性骨髓瘤MM）和自身免疫病（如系统性红斑狼疮SLE）的治疗。,多发性骨髓瘤mm）和自身免疫病（如系统性红斑狼疮sle）的治疗。,company-info_with_url.xlsx,Scenario
PROD_7A5A7A5BD7C9,Product,硅光集成芯片,硅光集成芯片,company-info_with_url.xlsx,Product
PROD_86C20900865B,Product,固态激光雷达发射,固态激光雷达发射,company-info_with_url.xlsx,Product
PROD_53A3186C2733,Product,接收光引擎芯片,接收光引擎芯片,company-info_with_url.xlsx,Product
PROD_12887D036909,Product,FMCW激光雷达扫描芯片,fmcw激光雷达扫描芯片,company-info_with_url.xlsx,Product
PROD_1AF96742748D,Product,光通信硅光芯片。,光通信硅光芯片。,company-info_with_url.xlsx,Product
CAP_A1D918BB4FF9,Capability,硅光子集成技术,硅光子集成技术,company-info_with_url.xlsx,Capability
CAP_4E66094DEA93,Capability,FMCW（调频连续波）激光雷达芯片技术,fmcw（调频连续波）激光雷达芯片技术,company-info_with_url.xlsx,Capability
CAP_3C869347341F,Capability,光学相控阵（OPA）技术,光学相控阵（opa）技术,company-info_with_url.xlsx,Capability
CAP_C097874F98C4,Capability,光电芯片设计与封装测试技术。,光电芯片设计与封装测试技术。,company-info_with_url.xlsx,Capability
IND_A47503F51759,Industry,数据中心。,数据中心。,company-info_with_url.xlsx,Industry
SCN_569DCF2C8AE2,Scenario,车载高级辅助驾驶（ADAS）与自动驾驶避障导航,车载高级辅助驾驶（adas）与自动驾驶避障导航,company-info_with_url.xlsx,Scenario
SCN_50711D9E06AE,Scenario,工业机器视觉,工业机器视觉,company-info_with_url.xlsx,Scenario
SCN_C0C925491FB2,Scenario,数据中心内部高速数据传输。,数据中心内部高速数据传输。,company-info_with_url.xlsx,Scenario
CUS_B457976C9519,Customer,无（具体名单未公开,无（具体名单未公开,company-info_with_url.xlsx,Customer
CUS_85A5768FA3C0,Customer,主要面向自动驾驶Tier 1,主要面向自动驾驶tier 1,company-info_with_url.xlsx,Customer
CUS_E2DACA66D2F5,Customer,激光雷达整机厂商,激光雷达整机厂商,company-info_with_url.xlsx,Customer
CUS_186C10D5AFEE,Customer,光通信模块厂商）。,光通信模块厂商）。,company-info_with_url.xlsx,Customer
DEM_39AE11D29D17,DemandTag,1. 产业资本： 用于支付高昂的流片费用及研发投入,1. 产业资本： 用于支付高昂的流片费用及研发投入,company-info_with_url.xlsx,DemandTag
DEM_54FFFA88B659,DemandTag,2. 客户资源： 车企或Tier 1的联合开发项目（定点合作）以加速场景验证,2. 客户资源： 车企或tier 1的联合开发项目（定点合作）以加速场景验证,company-info_with_url.xlsx,DemandTag
DEM_23355B7DF4B3,DemandTag,3. 供应链： 稳定的硅光晶圆代工产能与先进制程支持。,3. 供应链： 稳定的硅光晶圆代工产能与先进制程支持。,company-info_with_url.xlsx,DemandTag
