id:ID,label,name,normalized_name,source_file,:LABEL
SUP_BEE362B01A72,Supplier,医用级聚合物原材料供应商,医用级聚合物原材料供应商,company-info_with_url.xlsx,Supplier
SUP_C36D5DBC1F97,Supplier,植入物材料供应商,植入物材料供应商,company-info_with_url.xlsx,Supplier
PROD_CB04B7095137,Product,PLA聚乳酸,pla聚乳酸,company-info_with_url.xlsx,Product
PROD_023DAA322E6B,Product,生物基材料产品,生物基材料产品,company-info_with_url.xlsx,Product
CAP_6D9B2B799EAB,Capability,聚球菌一步法利用二氧化碳合成PLA,聚球菌一步法利用二氧化碳合成pla,company-info_with_url.xlsx,Capability
CAP_CDE4B79529D2,Capability,改性生物基材料（PLA等）,改性生物基材料（pla等）,company-info_with_url.xlsx,Capability
CAP_B6857794BE46,Capability,高温发酵平台（多元醇等）,高温发酵平台（多元醇等）,company-info_with_url.xlsx,Capability
IND_21759FF1DC43,Industry,可降解塑料,可降解塑料,company-info_with_url.xlsx,Industry
SUP_52304B5A4471,Supplier,AI模型训练算力供应商,ai模型训练算力供应商,company-info_with_url.xlsx,Supplier
SUP_E51AF19B7B71,Supplier,生物实验自动化设备供应商,生物实验自动化设备供应商,company-info_with_url.xlsx,Supplier
PROD_48C08D877445,Product,天然气压差发电制冷系统（100-10000kW）,天然气压差发电制冷系统（100-10000kw）,company-info_with_url.xlsx,Product
PROD_207784F1C7F4,Product,新型天然气余压梯级利用系统,新型天然气余压梯级利用系统,company-info_with_url.xlsx,Product
PROD_498212669518,Product,高转速高效小型向心透平设计技术,高转速高效小型向心透平设计技术,company-info_with_url.xlsx,Product
PROD_867BA0986CCD,Product,传动系统减震技术,传动系统减震技术,company-info_with_url.xlsx,Product
PROD_6B79B6A43E38,Product,系统防爆技术等,系统防爆技术等,company-info_with_url.xlsx,Product
CAP_9E0AD2DAFB39,Capability,天然气压差发电制冷系统技术,天然气压差发电制冷系统技术,company-info_with_url.xlsx,Capability
CAP_9A183D7BAE21,Capability,向心透平设计技术,向心透平设计技术,company-info_with_url.xlsx,Capability
IND_833B7AC4D717,Industry,天然气行业（生产,天然气行业（生产,company-info_with_url.xlsx,Industry
IND_5A642E4809B5,Industry,管网,管网,company-info_with_url.xlsx,Industry
IND_86AB1FB7C0F7,Industry,城市燃气）,城市燃气）,company-info_with_url.xlsx,Industry
IND_7B26E9290268,Industry,电力发电行业。,电力发电行业。,company-info_with_url.xlsx,Industry
SCN_49B73079AE16,Scenario,天然气分输站,天然气分输站,company-info_with_url.xlsx,Scenario
SCN_E94C759AD0ED,Scenario,门站,门站,company-info_with_url.xlsx,Scenario
SCN_0E10200CF94F,Scenario,调压站,调压站,company-info_with_url.xlsx,Scenario
SCN_9D1B1AD0EEEF,Scenario,储气库,储气库,company-info_with_url.xlsx,Scenario
SCN_E34FA9DD905D,Scenario,CNG,cng,company-info_with_url.xlsx,Scenario
SCN_C43BE353A5A2,Scenario,LNG站,lng站,company-info_with_url.xlsx,Scenario
SCN_C0C8D74FC41C,Scenario,大规模燃气用户,大规模燃气用户,company-info_with_url.xlsx,Scenario
SCN_B51FD60D9A56,Scenario,燃气电厂等场景的压力能回收利用,燃气电厂等场景的压力能回收利用,company-info_with_url.xlsx,Scenario
SCN_FEC1F180EE54,Scenario,实现调压,实现调压,company-info_with_url.xlsx,Scenario
SCN_425778DE448E,Scenario,发电,发电,company-info_with_url.xlsx,Scenario
SCN_AAD6C7F5D3E8,Scenario,产冷。,产冷。,company-info_with_url.xlsx,Scenario
SUP_EBED890EB165,Supplier,余热回收设备供应商,余热回收设备供应商,company-info_with_url.xlsx,Supplier
SUP_22A0AC35D048,Supplier,换热器材料供应商,换热器材料供应商,company-info_with_url.xlsx,Supplier
SUP_CD48647F48B7,Supplier,节能控制芯片供应商,节能控制芯片供应商,company-info_with_url.xlsx,Supplier
DEM_87219424FDEB,DemandTag,暂无（文档未明确提及）。,暂无（文档未明确提及）。,company-info_with_url.xlsx,DemandTag
PROD_C8DAA4F46687,Product,相变液冷机柜,相变液冷机柜,company-info_with_url.xlsx,Product
PROD_C8E351608F0E,Product,蒸发冷却变压器,蒸发冷却变压器,company-info_with_url.xlsx,Product
CAP_C55DDDEE3A4D,Capability,高效相变液冷技术,高效相变液冷技术,company-info_with_url.xlsx,Capability
CAP_106505D8F478,Capability,冷板式相变液冷机柜,冷板式相变液冷机柜,company-info_with_url.xlsx,Capability
CAP_C9FFD72117CF,Capability,背板式液冷机柜,背板式液冷机柜,company-info_with_url.xlsx,Capability
CAP_D9DEEC27D7AC,Capability,蒸发冷却变压器（电力变压器,蒸发冷却变压器（电力变压器,company-info_with_url.xlsx,Capability
CAP_EE75B5D45139,Capability,配电变压器,配电变压器,company-info_with_url.xlsx,Capability
CAP_E6D9DF37AFBB,Capability,塔筒变压器）等整体解决方案,塔筒变压器）等整体解决方案,company-info_with_url.xlsx,Capability
IND_8AA6E128EA43,Industry,数据中心（算力中心）,数据中心（算力中心）,company-info_with_url.xlsx,Industry
IND_5D8A718CE4A7,Industry,电网输配电领域（包括电力变压器,电网输配电领域（包括电力变压器,company-info_with_url.xlsx,Industry
IND_9DE708FF73B4,Industry,配电变压器等）,配电变压器等）,company-info_with_url.xlsx,Industry
SCN_BB22DDE36E09,Scenario,1. 数据中心：为超级计算机,1. 数据中心：为超级计算机,company-info_with_url.xlsx,Scenario
SCN_3668AE3EAB11,Scenario,高密度服务器（刀片式）,高密度服务器（刀片式）,company-info_with_url.xlsx,Scenario
SCN_2971E838CB6D,Scenario,高海拔宇宙线观测站（拉索）数据中心,高海拔宇宙线观测站（拉索）数据中心,company-info_with_url.xlsx,Scenario
SCN_B905E7ED0BDE,Scenario,原初引力波望远镜等提供散热解决方案。2. 电网输配电：用于国家电网廊坊供电公司,原初引力波望远镜等提供散热解决方案。2. 电网输配电：用于国家电网廊坊供电公司,company-info_with_url.xlsx,Scenario
SCN_5FD6FE341034,Scenario,国网江西省电力有限公司电力科学研究院,国网江西省电力有限公司电力科学研究院,company-info_with_url.xlsx,Scenario
SCN_450B1231D36B,Scenario,高速动车组牵引变压器,高速动车组牵引变压器,company-info_with_url.xlsx,Scenario
SCN_8B55B292CB52,Scenario,浙江金三角电力科技股份有限公司等场景的蒸发冷却变压器,浙江金三角电力科技股份有限公司等场景的蒸发冷却变压器,company-info_with_url.xlsx,Scenario
SUP_B6A6254E0F97,Supplier,卫星遥感数据供应商,卫星遥感数据供应商,company-info_with_url.xlsx,Supplier
SUP_B97D9B51615A,Supplier,高性能计算服务器供应商,高性能计算服务器供应商,company-info_with_url.xlsx,Supplier
SUP_82B4D2ED6750,Supplier,GPU供应商,gpu供应商,company-info_with_url.xlsx,Supplier
PROD_90F081D020BB,Product,核心产品车用风机,核心产品车用风机,company-info_with_url.xlsx,Product
PROD_24F043E3AD6B,Product,控制模块,控制模块,company-info_with_url.xlsx,Product
PROD_B187A27F788C,Product,热电半导体材料散热器件,热电半导体材料散热器件,company-info_with_url.xlsx,Product
PROD_B2243C11C845,Product,汽车座椅通风加热系统,汽车座椅通风加热系统,company-info_with_url.xlsx,Product
PROD_A2EC5D9EBDAF,Product,座椅热电空调系统,座椅热电空调系统,company-info_with_url.xlsx,Product
PROD_B00CA07CFCFD,Product,按摩腰托系统,按摩腰托系统,company-info_with_url.xlsx,Product
PROD_111DCC4162DB,Product,车载冰箱&加热制冷杯托,车载冰箱&加热制冷杯托,company-info_with_url.xlsx,Product
PROD_E514398C88C8,Product,方向盘加热制冷等,方向盘加热制冷等,company-info_with_url.xlsx,Product
CAP_CEBF6E0E53B7,Capability,热电半导体技术结合静音离心风机技术,热电半导体技术结合静音离心风机技术,company-info_with_url.xlsx,Capability
PROD_3CDFBB05DF92,Product,紫东太初多模态大模型应用,紫东太初多模态大模型应用,company-info_with_url.xlsx,Product
CAP_89FE892A4011,Capability,紫东太初多模态大模型（文本,紫东太初多模态大模型（文本,company-info_with_url.xlsx,Capability
CAP_775A04BBD083,Capability,图片,图片,company-info_with_url.xlsx,Capability
CAP_ADA4D9FA4F1C,Capability,音频,音频,company-info_with_url.xlsx,Capability
CAP_4CB743817262,Capability,3D,3d,company-info_with_url.xlsx,Capability
CAP_8D127C9B1167,Capability,信号跨模态）,信号跨模态）,company-info_with_url.xlsx,Capability
CAP_5837CF0354D7,Capability,全栈国产化通用人工智能底座,全栈国产化通用人工智能底座,company-info_with_url.xlsx,Capability
CAP_F1483B668AD9,Capability,全模态多任务统一生成式学习框架,全模态多任务统一生成式学习框架,company-info_with_url.xlsx,Capability
CAP_26FAF84C2D87,Capability,多模态概念及关系（百万级）,多模态概念及关系（百万级）,company-info_with_url.xlsx,Capability
SUP_70AC6BF8E847,Supplier,无人机飞控芯片供应商,无人机飞控芯片供应商,company-info_with_url.xlsx,Supplier
SUP_F0EA43EDD264,Supplier,图像识别模块供应商,图像识别模块供应商,company-info_with_url.xlsx,Supplier
SUP_6D451F072BA9,Supplier,电机驱动供应商,电机驱动供应商,company-info_with_url.xlsx,Supplier
PROD_30AF7E8B8464,Product,高平均功率脉冲激光器产品,高平均功率脉冲激光器产品,company-info_with_url.xlsx,Product
CAP_E468006CE66F,Capability,高平均功率,高平均功率,company-info_with_url.xlsx,Capability
CAP_15606A0559A5,Capability,大能量短脉冲激光和高平均功率窄线宽激光两大主要方向产品,大能量短脉冲激光和高平均功率窄线宽激光两大主要方向产品,company-info_with_url.xlsx,Capability
CAP_BF402D0E3379,Capability,涵括从红外到紫外波段,涵括从红外到紫外波段,company-info_with_url.xlsx,Capability
CAP_461E06A1F90A,Capability,从毫秒到皮秒等多种脉宽,从毫秒到皮秒等多种脉宽,company-info_with_url.xlsx,Capability
IND_689989BF46A5,Industry,高功率激光工业清洗,高功率激光工业清洗,company-info_with_url.xlsx,Industry
IND_5447327F393F,Industry,激光生物医疗,激光生物医疗,company-info_with_url.xlsx,Industry
IND_12B701CCE564,Industry,精细微加工和科研等领域,精细微加工和科研等领域,company-info_with_url.xlsx,Industry
SCN_69077D60CAA9,Scenario,高功率激光工业清洗,高功率激光工业清洗,company-info_with_url.xlsx,Scenario
SCN_90C6732037A7,Scenario,激光生物医疗,激光生物医疗,company-info_with_url.xlsx,Scenario
SCN_502325261184,Scenario,精细微加工和科研,精细微加工和科研,company-info_with_url.xlsx,Scenario
SUP_7B1C4ADE6414,Supplier,超快激光器核心元器件供应商,超快激光器核心元器件供应商,company-info_with_url.xlsx,Supplier
SUP_7CA7CF70D5A3,Supplier,皮秒激光晶体供应商,皮秒激光晶体供应商,company-info_with_url.xlsx,Supplier
PROD_3139209D5390,Product,研发设计一款拥有机器视觉且可自主移动的智能家庭服务机器人Bingo。核心技术本地加速人形检测与跟踪技术,研发设计一款拥有机器视觉且可自主移动的智能家庭服务机器人bingo。核心技术本地加速人形检测与跟踪技术,company-info_with_url.xlsx,Product
PROD_A2A86C2F153E,Product,SLAM机器人自主定位与地图建模技术,slam机器人自主定位与地图建模技术,company-info_with_url.xlsx,Product
PROD_8B12759B969D,Product,声源定位技术,声源定位技术,company-info_with_url.xlsx,Product
PROD_2186EF782196,Product,人机交互软件设计,人机交互软件设计,company-info_with_url.xlsx,Product
CAP_2B0E6E1C21C0,Capability,智能家庭服务机器人技术,智能家庭服务机器人技术,company-info_with_url.xlsx,Capability
CAP_2F65D29AF146,Capability,SLAM自主定位技术,slam自主定位技术,company-info_with_url.xlsx,Capability
IND_6C50E985C994,Industry,家庭服务机器人行业,家庭服务机器人行业,company-info_with_url.xlsx,Industry
SCN_2A6F4AE79243,Scenario,以2-6岁儿童为切入点进入家庭,以2-6岁儿童为切入点进入家庭,company-info_with_url.xlsx,Scenario
SCN_251CB5CF6D52,Scenario,提供儿童陪伴亲情互动和平等沟通,提供儿童陪伴亲情互动和平等沟通,company-info_with_url.xlsx,Scenario
SCN_443FD659B28A,Scenario,基于视觉,基于视觉,company-info_with_url.xlsx,Scenario
SCN_CEC5D6B7C827,Scenario,体感的寓教于乐式的早教和游戏系统,体感的寓教于乐式的早教和游戏系统,company-info_with_url.xlsx,Scenario
SCN_26577DA838C7,Scenario,具有儿童行为引导,具有儿童行为引导,company-info_with_url.xlsx,Scenario
SCN_32EB011133CE,Scenario,儿童健康关爱和看护,儿童健康关爱和看护,company-info_with_url.xlsx,Scenario
SCN_625D54C1296E,Scenario,生活伴侣,生活伴侣,company-info_with_url.xlsx,Scenario
SCN_B07DFF509987,Scenario,家长与儿童远程互动载体,家长与儿童远程互动载体,company-info_with_url.xlsx,Scenario
SCN_478BBFC9CAEC,Scenario,儿童成长记录等功能。同时还为家庭提供全天候自主巡航远程监控,儿童成长记录等功能。同时还为家庭提供全天候自主巡航远程监控,company-info_with_url.xlsx,Scenario
SCN_0E2700C93D77,Scenario,智能安防,智能安防,company-info_with_url.xlsx,Scenario
SCN_A9B3BB7BFD85,Scenario,老人看护,老人看护,company-info_with_url.xlsx,Scenario
SCN_55F4A6875D47,Scenario,智能家居等全部功能。,智能家居等全部功能。,company-info_with_url.xlsx,Scenario
SUP_43440AAA4D04,Supplier,服务机器人核心零部件供应商,服务机器人核心零部件供应商,company-info_with_url.xlsx,Supplier
SUP_917F7F62F627,Supplier,SLAM模块供应商,slam模块供应商,company-info_with_url.xlsx,Supplier
DEM_CF529D1B6DA6,DemandTag,投资资金。本轮为天使轮融资,投资资金。本轮为天使轮融资,company-info_with_url.xlsx,DemandTag
DEM_507AB3D5D4BE,DemandTag,计划融资600万元。,计划融资600万元。,company-info_with_url.xlsx,DemandTag
PROD_717CED2FB102,Product,光量子计算原型机（如九章,光量子计算原型机（如九章,company-info_with_url.xlsx,Product
PROD_66AA56EBE062,Product,九章二号）,九章二号）,company-info_with_url.xlsx,Product
PROD_16C5953689D7,Product,量子科学科研仪器系统,量子科学科研仪器系统,company-info_with_url.xlsx,Product
PROD_BFE1F882D30F,Product,致力于研发光量子计算关键器件,致力于研发光量子计算关键器件,company-info_with_url.xlsx,Product
PROD_1B1149C8836D,Product,专用量子模拟机和通用量子计算机,专用量子模拟机和通用量子计算机,company-info_with_url.xlsx,Product
CAP_F8F0675032AC,Capability,光量子计算原型机技术,光量子计算原型机技术,company-info_with_url.xlsx,Capability
IND_0F5BB2AA10CC,Industry,教育（中学量子信息科学教育）,教育（中学量子信息科学教育）,company-info_with_url.xlsx,Industry
IND_BFBD0B6343BD,Industry,量子信息产业,量子信息产业,company-info_with_url.xlsx,Industry
SCN_0BC443CBF890,Scenario,中学量子信息科学教育（购置量子科学科研仪器系统）,中学量子信息科学教育（购置量子科学科研仪器系统）,company-info_with_url.xlsx,Scenario
SUP_75FF2FB5B6D8,Supplier,稀释制冷机供应商,稀释制冷机供应商,company-info_with_url.xlsx,Supplier
SUP_9288A03BAB98,Supplier,超导滤波器供应商,超导滤波器供应商,company-info_with_url.xlsx,Supplier
DEM_5D408C5A85A8,DemandTag,国家的支持,国家的支持,company-info_with_url.xlsx,DemandTag
DEM_39039C3A8C7E,DemandTag,结合集中力量办大事的优越性和市场导向的企业创新的灵活性优势,结合集中力量办大事的优越性和市场导向的企业创新的灵活性优势,company-info_with_url.xlsx,DemandTag
DEM_C031AC0E2E06,DemandTag,鼓励多元化和多渠道投融资机制的建立。,鼓励多元化和多渠道投融资机制的建立。,company-info_with_url.xlsx,DemandTag
PROD_3EFDF9CED804,Product,撬装微型核能系统（SMNS）,撬装微型核能系统（smns）,company-info_with_url.xlsx,Product
PROD_0C977986EA62,Product,三维蒙卡中-光-电耦合输运软件RMC,三维蒙卡中-光-电耦合输运软件rmc,company-info_with_url.xlsx,Product
PROD_96CDB38D81B1,Product,一体式AI+模型驱动数字应用系统,一体式ai+模型驱动数字应用系统,company-info_with_url.xlsx,Product
CAP_4A2AD1958B6B,Capability,金属基气冷反应堆（MBR）技术路线,金属基气冷反应堆（mbr）技术路线,company-info_with_url.xlsx,Capability
SUP_9FDAB628567B,Supplier,核反应堆压力容器材料供应商,核反应堆压力容器材料供应商,company-info_with_url.xlsx,Supplier
SUP_84CF2AA32E22,Supplier,锆合金管材供应商,锆合金管材供应商,company-info_with_url.xlsx,Supplier
SUP_29CEABC0B63F,Supplier,核级阀门供应商,核级阀门供应商,company-info_with_url.xlsx,Supplier
PROD_21FB4DE57E00,Product,纳米级LED(Nano LED)产品,纳米级led(nano led)产品,company-info_with_url.xlsx,Product
CAP_4DE65A2A8C23,Capability,纳米级LED（Nano LED）技术,纳米级led（nano led）技术,company-info_with_url.xlsx,Capability
CAP_BE5A94801475,Capability,SAG（选择性晶体外延）技术实现单片三色集成（RGB）,sag（选择性晶体外延）技术实现单片三色集成（rgb）,company-info_with_url.xlsx,Capability
CAP_A80B76D6DB10,Capability,高精度晶圆键合技术,高精度晶圆键合技术,company-info_with_url.xlsx,Capability
SUP_8A1CCEAE54A8,Supplier,SiC晶圆供应商,sic晶圆供应商,company-info_with_url.xlsx,Supplier
PROD_FB4BB81A913C,Product,脑电睡眠监测及神经刺激设备,脑电睡眠监测及神经刺激设备,company-info_with_url.xlsx,Product
CAP_C248C450AB5B,Capability,脑电标志物的发现和临床应用,脑电标志物的发现和临床应用,company-info_with_url.xlsx,Capability
CAP_0C10B8CD68C9,Capability,例如睡眠监测,例如睡眠监测,company-info_with_url.xlsx,Capability
CAP_DC57C8602D33,Capability,以及通过神经刺激治疗失眠在内的精神疾病,以及通过神经刺激治疗失眠在内的精神疾病,company-info_with_url.xlsx,Capability
IND_444463A7A940,Industry,医疗应用（精神疾病治疗,医疗应用（精神疾病治疗,company-info_with_url.xlsx,Industry
IND_9BF4B7694411,Industry,睡眠监测）,睡眠监测）,company-info_with_url.xlsx,Industry
SCN_A7670485691F,Scenario,睡眠监测,睡眠监测,company-info_with_url.xlsx,Scenario
SCN_0B8265A4CC58,Scenario,神经刺激治疗精神疾病（如失眠）。,神经刺激治疗精神疾病（如失眠）。,company-info_with_url.xlsx,Scenario
SUP_E6228E4AF973,Supplier,新能源功率优化设备供应商,新能源功率优化设备供应商,company-info_with_url.xlsx,Supplier
SUP_F4BEFA6D059F,Supplier,储能变流器核心元器件供应商,储能变流器核心元器件供应商,company-info_with_url.xlsx,Supplier
PROD_F4C30561B794,Product,钙钛矿光伏组件制造核心装备,钙钛矿光伏组件制造核心装备,company-info_with_url.xlsx,Product
PROD_41BCF0C9C5CB,Product,结晶,结晶,company-info_with_url.xlsx,Product
PROD_9EA24805A9C6,Product,退火,退火,company-info_with_url.xlsx,Product
PROD_5F700CC101F1,Product,镀膜,镀膜,company-info_with_url.xlsx,Product
PROD_2017642A6A99,Product,涂布等4类专用装备（如抽气结晶装备,涂布等4类专用装备（如抽气结晶装备,company-info_with_url.xlsx,Product
PROD_AEF56CFCC4EE,Product,快速涂布装备,快速涂布装备,company-info_with_url.xlsx,Product
PROD_6CF3A76E8149,Product,优化退火装备,优化退火装备,company-info_with_url.xlsx,Product
PROD_BAD728EA64EE,Product,钝化镀膜装备）,钝化镀膜装备）,company-info_with_url.xlsx,Product
PROD_BB3172FAA454,Product,以及钙钛矿优化解决方案,以及钙钛矿优化解决方案,company-info_with_url.xlsx,Product
CAP_EF8CA4C4A1B9,Capability,钙钛矿光伏组件制造核心装备技术,钙钛矿光伏组件制造核心装备技术,company-info_with_url.xlsx,Capability
IND_D12D043D8EBF,Industry,钙钛矿光伏组件生产行业,钙钛矿光伏组件生产行业,company-info_with_url.xlsx,Industry
IND_20574CB2F475,Industry,涵盖导电玻璃制造,涵盖导电玻璃制造,company-info_with_url.xlsx,Industry
IND_711FE5F710A9,Industry,电池体制造,电池体制造,company-info_with_url.xlsx,Industry
IND_7A89658BFC5B,Industry,组件封测,组件封测,company-info_with_url.xlsx,Industry
IND_5E638F64A9B6,Industry,电站建设运营的产业链。,电站建设运营的产业链。,company-info_with_url.xlsx,Industry
SCN_F3F276D70762,Scenario,为钙钛矿光伏组件生产商提供核心制造装备及优化解决方案,为钙钛矿光伏组件生产商提供核心制造装备及优化解决方案,company-info_with_url.xlsx,Scenario
SCN_6F7ACCAE820D,Scenario,用于提升大面积组件的光电效率,用于提升大面积组件的光电效率,company-info_with_url.xlsx,Scenario
SCN_0EF24F0CC85D,Scenario,良率和生产效率。,良率和生产效率。,company-info_with_url.xlsx,Scenario
SUP_610399B78944,Supplier,光伏逆变器核心元器件供应商,光伏逆变器核心元器件供应商,company-info_with_url.xlsx,Supplier
SUP_6AA4DDC56A34,Supplier,电容供应商,电容供应商,company-info_with_url.xlsx,Supplier
PROD_F645226E63A9,Product,富锂锰基正极材料,富锂锰基正极材料,company-info_with_url.xlsx,Product
CAP_44DE90CF4967,Capability,富锂锰基正极材料的研发,富锂锰基正极材料的研发,company-info_with_url.xlsx,Capability
IND_36171038B1FF,Industry,锂离子电池行业,锂离子电池行业,company-info_with_url.xlsx,Industry
IND_247F7626A3B9,Industry,具体应用于电动汽车和电化学储能领域,具体应用于电动汽车和电化学储能领域,company-info_with_url.xlsx,Industry
SCN_54171F3722BC,Scenario,锂离子电池（特别是固态,锂离子电池（特别是固态,company-info_with_url.xlsx,Scenario
SCN_72B613476449,Scenario,半固态电池）的正极材料,半固态电池）的正极材料,company-info_with_url.xlsx,Scenario
SUP_DF120683BD93,Supplier,能源管理芯片供应商,能源管理芯片供应商,company-info_with_url.xlsx,Supplier
DEM_4CB4492F6177,DemandTag,资金（本轮融资3000万元人民币）,资金（本轮融资3000万元人民币）,company-info_with_url.xlsx,DemandTag
PROD_510F500111B6,Product,强度试验与可靠性试验服务,强度试验与可靠性试验服务,company-info_with_url.xlsx,Product
CAP_6422295BA3CB,Capability,强度试验技术：静力与疲劳,强度试验技术：静力与疲劳,company-info_with_url.xlsx,Capability
CAP_349538E5A049,Capability,动力学,动力学,company-info_with_url.xlsx,Capability
CAP_211F8644207A,Capability,静力-热,静力-热,company-info_with_url.xlsx,Capability
CAP_723F9BEB797F,Capability,振动-热复合试验等,振动-热复合试验等,company-info_with_url.xlsx,Capability
CAP_F68B6C5FF789,Capability,环境可靠性试验技术,环境可靠性试验技术,company-info_with_url.xlsx,Capability
CAP_AD3E43071F10,Capability,加速贮存试验及寿命评估技术等,加速贮存试验及寿命评估技术等,company-info_with_url.xlsx,Capability
IND_6A58AEC66672,Industry,军工航空,军工航空,company-info_with_url.xlsx,Industry
IND_41449A761198,Industry,兵器等领域。,兵器等领域。,company-info_with_url.xlsx,Industry
SCN_39F55147979B,Scenario,军工领域的结构强度和环境检测。,军工领域的结构强度和环境检测。,company-info_with_url.xlsx,Scenario
SUP_39C9FAF295E1,Supplier,卫星通信终端设备供应商,卫星通信终端设备供应商,company-info_with_url.xlsx,Supplier
SUP_A3DDCA5AE47A,Supplier,射频芯片供应商,射频芯片供应商,company-info_with_url.xlsx,Supplier
PROD_200044223C99,Product,RNAi棉花-中科棉系列,rnai棉花-中科棉系列,company-info_with_url.xlsx,Product
CAP_7A76F8BB146B,Capability,RNAi生物技术育种平台,rnai生物技术育种平台,company-info_with_url.xlsx,Capability
CAP_FECC451FBB3E,Capability,抗黄萎病RNAi棉花种质,抗黄萎病rnai棉花种质,company-info_with_url.xlsx,Capability
CAP_D94F4173560B,Capability,MIGS技术（Microbe-induced gene silencing）,migs技术（microbe-induced gene silencing）,company-info_with_url.xlsx,Capability
CAP_CFFBA93FB6E4,Capability,RNAi农药（针对科罗拉多甲虫,rnai农药（针对科罗拉多甲虫,company-info_with_url.xlsx,Capability
CAP_BE066C766EB0,Capability,白粉病,白粉病,company-info_with_url.xlsx,Capability
CAP_AB0BD4ADCB18,Capability,灰霉病等）,灰霉病等）,company-info_with_url.xlsx,Capability
SUP_96BE3921C1BF,Supplier,天然产物提取原材料供应商,天然产物提取原材料供应商,company-info_with_url.xlsx,Supplier
SUP_648C73DAC194,Supplier,分离纯化材料供应商,分离纯化材料供应商,company-info_with_url.xlsx,Supplier
SUP_8F0046A499CE,Supplier,生物活性检测服务,生物活性检测服务,company-info_with_url.xlsx,Supplier
PROD_F35921C2DC90,Product,基于新型纳米材料和尖端纳米加工技术的纳米光学相关器件,基于新型纳米材料和尖端纳米加工技术的纳米光学相关器件,company-info_with_url.xlsx,Product
PROD_1AB6F077EE07,Product,衍射光波导,衍射光波导,company-info_with_url.xlsx,Product
PROD_33EABF51BB6C,Product,透明投影显示（EPDS）,透明投影显示（epds）,company-info_with_url.xlsx,Product
PROD_C1CC0A3DF92E,Product,增强平视显示（AR-HUD）,增强平视显示（ar-hud）,company-info_with_url.xlsx,Product
PROD_25351008413E,Product,光场显示（裸眼3D）,光场显示（裸眼3d）,company-info_with_url.xlsx,Product
PROD_F9953242A153,Product,全透明自发光投影显示,全透明自发光投影显示,company-info_with_url.xlsx,Product
PROD_EB7CB1FEA519,Product,体全息波导,体全息波导,company-info_with_url.xlsx,Product
PROD_9C2918F72B80,Product,自发光透明纳米膜,自发光透明纳米膜,company-info_with_url.xlsx,Product
PROD_4DF6BF7B683C,Product,浮雕光栅波导器件,浮雕光栅波导器件,company-info_with_url.xlsx,Product
CAP_086F24726E4C,Capability,纳米光学相关器件技术,纳米光学相关器件技术,company-info_with_url.xlsx,Capability
CAP_2F61563011DA,Capability,衍射光波导,衍射光波导,company-info_with_url.xlsx,Capability
CAP_B8FD7525B9C8,Capability,增强平视显示(AR-HUD),增强平视显示(ar-hud),company-info_with_url.xlsx,Capability
IND_F48C60673C92,Industry,移动终端（智能眼镜）,移动终端（智能眼镜）,company-info_with_url.xlsx,Industry
IND_55CA09E79173,Industry,汽车（新型交互显示系统,汽车（新型交互显示系统,company-info_with_url.xlsx,Industry
IND_04FE3DE3B7A7,Industry,AR-HUD,ar-hud,company-info_with_url.xlsx,Industry
IND_6CC0A4FA0993,Industry,车窗显示）,车窗显示）,company-info_with_url.xlsx,Industry
IND_82F8AE986E96,Industry,展览展示,展览展示,company-info_with_url.xlsx,Industry
SCN_B3C58A364D83,Scenario,智能眼镜显示模组,智能眼镜显示模组,company-info_with_url.xlsx,Scenario
SCN_D4E7BD2B49EF,Scenario,汽车新型交互显示系统解决方案,汽车新型交互显示系统解决方案,company-info_with_url.xlsx,Scenario
SCN_42A318F2099E,Scenario,AR-HUD,ar-hud,company-info_with_url.xlsx,Scenario
SCN_D797A65016AA,Scenario,光场裸眼3D,光场裸眼3d,company-info_with_url.xlsx,Scenario
SCN_6AD31922498A,Scenario,自发光透明纳米膜,自发光透明纳米膜,company-info_with_url.xlsx,Scenario
SCN_5B57637233F6,Scenario,车窗显示,车窗显示,company-info_with_url.xlsx,Scenario
SCN_E68D3FDCDC2D,Scenario,展览展示,展览展示,company-info_with_url.xlsx,Scenario
SUP_C34F6AD0564C,Supplier,AR,ar,company-info_with_url.xlsx,Supplier
SUP_16C8A6EAFAB3,Supplier,VR光学元件供应商,vr光学元件供应商,company-info_with_url.xlsx,Supplier
SUP_0A09321A9B29,Supplier,光波导材料供应商,光波导材料供应商,company-info_with_url.xlsx,Supplier
SUP_7528EB9A815C,Supplier,微显示芯片供应商,微显示芯片供应商,company-info_with_url.xlsx,Supplier
PROD_0054E9F8A551,Product,中枢神经系统创新药和诊断方法开发,中枢神经系统创新药和诊断方法开发,company-info_with_url.xlsx,Product
PROD_97CA7F46AE4E,Product,1. 针对α-突触核蛋白（α-syn）的帕金森病诊断PET-CT示踪剂（Braegen-05）,1. 针对α-突触核蛋白（α-syn）的帕金森病诊断pet-ct示踪剂（braegen-05）,company-info_with_url.xlsx,Product
CAP_F3FAB9B1E6CD,Capability,2. 针对Aβ和Tau的阿尔茨海默病诊断Simoa® IVD,2. 针对aβ和tau的阿尔茨海默病诊断simoa® ivd,company-info_with_url.xlsx,Capability
CAP_2D52BA58C780,Capability,3. First-in-Class小分子药物：TrkB激动剂（多适应症开发）,3. first-in-class小分子药物：trkb激动剂（多适应症开发）,company-info_with_url.xlsx,Capability
